msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
20JixhXHv+sYHyT1sxmjhp5MaPOtLhX+KYCdD1QtlzI=,40,30,149,149,1,20150906,20151009,0
NPSSqryiA41+u9PxmllIcH0wuR/c4pUOTMBRFHlzgzI=,37,31,149,149,1,20150222,20150322,0
ujuW1lzkRQyo9EbVQIstw6a2OP0QNxG6bt6hdTV6aMw=,41,30,99,99,1,20161027,20161127,0
Wd00Shniktgh1QkmTOStdIOQNiyx1Rh/y3J8qIaLs/8=,41,30,149,149,1,20161116,20161216,0
DN2tmCPFNJ7SfMM8YU9r0D9T8Ki3d8Z+stuHvpTkl7o=,41,30,129,129,1,20160120,20160221,0
GN7FUO263tJe70jKJepDwYEu3FvP57FJnMHz6tmxI+Y=,40,30,149,149,1,20160420,20160519,0
gpYB0Zb/SbZ57BHRCVWDCX8LvOTd9XQVlaewdjaVmmw=,40,31,149,149,1,20150411,20150510,0
RKliq143Ra5diqnSJaA3SL/T6FpgeJwE/HpcV6vJN88=,41,30,99,99,1,20170131,20170228,0
KJiy2ZYQ6A+DJLVJBXM+yGLTInOqG2ugaa/GdD4Ga6w=,31,30,149,149,1,20160831,20160930,0
4HC6ACgFb7YVPhLu4PkDoaYyK0AovcAl6kszVCnLhqs=,34,30,149,149,1,20160831,20160930,0
5jDHBPXhfnEblF0H/8uLPjfMeRh0egZJOOLjZ5aQt0o=,33,30,149,149,1,20161130,20161231,0
aGpFqA1ztN4FbWWV+xH6C7WQCiomVTcX5JMT7HFBdDU=,39,30,149,149,1,20161130,20170108,0
gRTcOUoRhKs4izhxcIDYQHQW3rBY6sIuNSOi7nQqwAQ=,34,30,149,149,1,20161231,20170131,0
+v1BwZH4UUqtwtVDuaPhgyKrLOVvrtxuz6nYeqjRGbw=,33,30,149,149,1,20161231,20170131,0
71hXZGtyWW1SXJl8mMG4wym4jk7SG7+EsQG11Ls33q4=,39,30,149,149,1,20160731,20161001,0
ucjqbwCGmhYy4kGhbziloEJLywpVXIYTitN8R814JE0=,39,30,149,149,1,20160131,20160310,0
Kq6HAS9kZ7ykh7HSEN4J/c7q+T1rnufqDQsUW13qnoA=,40,30,149,149,1,20161209,20170115,0
KO2fLVdB13+1XZ8Y8ReKOpDkXieWtECJwZgelRmko6U=,41,30,129,129,1,20150115,20150216,0
zNwGyygFpA/SMAxIODX3sHmDtviS6FzW81ngZug7wUk=,38,7,35,35,0,20151223,20160115,0
P8D02kUr7/0eqyDbQA+mVGldb0mArUe/bbWnZZ9ooD8=,41,30,99,99,1,20160909,20161009,0
dpr3aTLjXHR2ZBKjEFvphbkx9SImgUVGTTHby8RKEm4=,40,30,149,149,1,20170107,20170206,0
2XFyyolXJdt62xvT4n0L8hpflfNroe2r9O63WlVnndE=,41,30,99,99,1,20160720,20160820,0
bcdGOxHGjjz/z0iYH6nEbsm7QZXHzoFE9lyLImD/2fU=,41,30,149,149,1,20160812,20160913,0
Der2/cdVesg2+u1UZX/u11dZBM/FWtNl1TlKIK82puw=,40,30,149,0,1,20150703,20151031,0
gtZQ6sV+7YL396eJgdTzfjPuKKf0GWB08kxzGtiXGsc=,41,30,149,149,1,20150225,20150326,0
SYtDMUondVd6tIIBv8CUQLNXN2CJFr4cj4g3KBT5ois=,41,30,149,149,1,20161209,20170109,0
/Y7z7HcZ7omt1KX6CIj6CSJU/kmHmcZc9Ahh3ejJsGE=,40,30,149,149,1,20151218,20160117,0
w2T5rY8wwu/IVeHCZIlDg+YsiW8k0zuAwnx1yTk0uDY=,40,30,149,149,1,20160227,20160331,0
yforJ0fqIyB8anrfuknR5R1ZOYOa0azpShzs6i82XO0=,41,30,149,149,1,20160225,20160326,0
SK21EXE25jO8Z1GNy7hnFY73zqmKw54VrzjloU3CNDo=,37,30,149,149,1,20150706,20150805,0
dp/Kcv1FOqhxwEJ+yOm61tCFQ0JPS5XgmqgUYSxtEow=,38,30,149,149,0,20150531,20150630,0
tHAdBYbrMeXXxRgc3QQHGvxH2DS67xe1j5lalTIyL9E=,39,30,149,149,1,20150930,20151119,0
ShuPXkxKavWwz5JxO3WQOYV/fY/g416SDbws1fPhfiI=,33,0,0,149,1,20150930,20151031,0
fgHBOhSJ8Gb8Xk6j3rmRybWI3MHx4a0FeFbvFcR6HeE=,41,30,149,149,1,20151130,20160101,0
ZDlIpNH630GCK+6LCWVprtH4Hr8C0UKePWFNONg65mg=,41,30,149,149,1,20151130,20160102,0
bZDqjkx3s9yiLZ/SjUKbqNUOaejHZBiuP5GsW/PlWwQ=,40,30,149,149,1,20151101,20151130,0
nt0D/KLWlPvF4zDgWKTA7z18EF7jgJZ3CjNz6rpMmy8=,34,30,149,149,1,20151231,20160131,0
4lHgPIs1jyNts1usgk4Y1zXGNi6HETHpHuUX7aKtgRs=,34,30,149,149,1,20151231,20160131,0
5I1z3WWBZlm3fQwIhjAaeDC4+SeLd71nIZOMoxDjULU=,41,30,149,149,1,20160109,20160109,1
S0uvPM1sbfkv8bj7zU/xEIFZhq6ja6hCr7BtrWjZlyY=,38,30,149,149,0,20160624,20160724,0
xXK0NiwnjlAwZ0HHHOchoYzJvFQ2ecp4+LhQ35C0DHA=,38,30,149,149,0,20160202,20160303,0
bxmkzuKKDVsjT8CDOY0AyqyAhaL6EZegEfYBRHRV9IQ=,40,30,149,149,1,20151229,20160131,0
wf/0WNENyhKZ9N20MTqJA148uQ6W5ii9d0UK+dwgddU=,39,30,149,149,1,20150813,20150912,0
lWOFHQQRsTNbG8QCnD2qpDzjCkQVXGlCI4/iIdMuMZ4=,40,30,149,149,1,20150619,20150718,0
F9Otmr2L9mY5gnrjiHrMAaeRalMcXbe2CyMlZ5RPrtg=,37,31,149,149,1,20150218,20150318,0
wolXlSrwyDpMABpQXQOUmIgN89cAv7CFLRpceMG6Kzk=,36,30,180,180,1,20160830,20161007,0
gUb2rq8kSQ13IKjQarEtAGSKOseS/IdbjO32pBKQ3x4=,40,30,149,0,1,20161110,20161209,0
Zm1pzI/TPd2BOFl8t0unpOyqeFeTl/uzxeXZ2iVdt7U=,41,30,99,99,1,20161019,20161119,0
fKKJgeL2AREoOYQsy1CX0kq9kYxTrJnkeJD4ykb6ckU=,41,30,99,99,1,20161216,20170116,0
99HVsfMR4YTd3ghRAHw4PtavOKTeWs+PO5FlheNIHF0=,38,30,149,149,0,20160810,20160909,0
k+fWspv8We63dr8yj+SYHihE36lqAcGVLAfgozopW4o=,41,30,129,129,1,20161017,20161118,0
Ar83uKjOARKzy6Ld43/Jh2g384E+9y8lp/KWv39TNUc=,41,30,119,119,1,20151107,20151207,0
/W/QFiGSASqC6WnDipcFVh+hTGwfvB8RcmLk5Zxusuo=,37,30,149,149,1,20160320,20160419,0
L10w4eluInefOLbMFOzlvFVm/BMfuF0zry+FRwEtcd4=,37,30,149,149,1,20151010,20151109,0
/QP/7DK2tHbHWwTL5zzWMDFw7hNY2lJ3jPuJHo3BMOA=,41,30,149,119,1,20150907,20151007,0
zLrsnDUS99Ze4nBfmSrkbLuKOzvGWJFk1x6Bq/Yn5Ow=,36,30,180,180,0,20170125,20170224,0
Yrzi78budOw1WHFDTrXZHUkpMtho/o4+vi/pYkVPB7I=,41,30,149,149,1,20161031,20161130,0
k6yJ15TIwwLOmZ7i5o1/qnc1slrjHGYmfm7yc91bUfM=,34,30,149,149,1,20170131,20170228,0
3Gp2qpB374QbFyVDtFbX3irELPFAlo73H+4aG+QjmHs=,34,30,149,149,1,20161130,20161231,0
WZ3VUlu4IGTyysDkrY03HbmUo6if2jmDEr2gFeKz+XM=,34,30,149,149,1,20161130,20161231,0
HvaJ0ejnsV6PSUsmfqfv5IpIVYhXng3/nZG66JO3v7I=,41,30,149,149,1,20161231,20170131,0
02TIBV07DEalRmHy30cZqXtsrWXblAsFrCdfAWzteKs=,39,30,149,149,1,20161231,20170307,0
zTcexBh1LsPaEGlDz7lXOltdYd2FIpnO9+lVkRBD/Uk=,34,30,149,149,1,20160731,20160831,0
Ni+IcwYOG/JDMrv6hCijTz+NESOIlH+BZQrewpvEt3A=,39,30,149,149,1,20160731,20160928,0
RnYfX830C7swNaNjBiSnQyiWjJNAX2O08Z3WRMowTC0=,39,30,149,149,1,20160731,20160903,0
rP/Wnto3LIE04WjLY/sWNM4mqYdVlrBDCrfw+lAjvjA=,39,30,149,149,1,20150630,20150807,0
c6Fo1Ami3yS3NUHxWEfJpPa5yJfy6MU9XPPtKyNazww=,33,0,0,149,1,20150731,20150831,0
0FVS1cC1whDxtWvnoof4jSrr2WpaZl4xaQarSncSyMA=,39,0,0,149,1,20150430,20150626,0
AhSWMk9kNjqBkhoNR0zC9KA1vEXCkdZInQBbwPhFiac=,33,0,0,149,1,20150331,20150430,0
SYfa5Ym0ICiX+TeQnykl+H61n4ikqG8tUFR8ijTeLlg=,38,30,149,149,0,20170115,20170214,0
kgKyCXGsGZNuP0GDFTZ8GHLhGZjjnh+cBxeaX1sgMgE=,38,30,149,149,0,20160722,20160821,0
frfit95Bm8zXdzxLrACd/epjZR6cnyilnG6RZS4S8VQ=,37,30,149,149,1,20160716,20160816,0
PJINIotGlpnwrhi8L+s3KjSzJDCXrZ7fq7dEmjpj3wI=,40,30,149,149,1,20160808,20160907,0
XpuhEwqQU8SrV//6WjBwB1/O5Tk6AipCtAEXYmnut3Q=,40,30,149,149,1,20151116,20151215,0
vG5GI6giQTSUGnd7aeDtUTy9bcsuFpf/qgTEre1IHkQ=,40,30,149,149,1,20160219,20160318,0
Thi90DqRFc+amujyzt61ZW3VW4g30hrBe1xgIswDXwU=,40,30,149,149,1,20160704,20160803,0
sk+BOcEeawniyesRnHMRk778BZt/rHHgmo715EyKzms=,41,30,129,129,1,20160117,20160217,0
efNlEqV1ji7FCnPTp2YCQRmoiqhU92xSDwUVtCfkWq4=,40,31,149,149,1,20150220,20150319,0
P9RlYpNT1E6WiKhPkr6Lw8JhJbp0Cssn4qfLQrcPIso=,41,30,99,99,1,20160516,20160616,0
bLpka86lHRF9p+naJmYJYq2diTQ9qcoz+A3XCcH4pYU=,41,30,99,99,1,20160116,20160216,0
F3KZzxxVI/tQVaAtMdu9YG2ozTZzhkiQPXyog2s3xBw=,38,30,149,149,0,20160227,20160328,0
Ovia88vGo0OaNK7meOqn2Ugf3lYizPglXO6RxRj3FuI=,37,30,149,149,1,20150921,20151020,0
IsJtx2vKGJ4RpnfGjXFZ/KFDzC9/OSiWZr04062E7d8=,40,31,149,149,1,20150313,20150411,1
laDK8v0B+HwUHNyiSFLsuj8/Cy09tqR2o4iZE4ksOAQ=,40,31,149,149,1,20150327,20150426,0
K7emYgJc/WxIkjPS4IYtd71OhhJnIsbcyydZTB7EAAo=,25,60,300,300,0,20150302,20150501,0
j9UogJIo/Ub+Xe2ad8/F3r0QOqEPKR9xZ3jOoR5ks6g=,18,0,0,149,1,20150427,19700101,1
Bq/qlDBUTUR1NQCVattG4T7D/xe/CkD/O9Usaxnmj3s=,37,31,149,149,1,20150304,20150404,0
RGVz6tt0i5hH8PCcSFwK7deFw2+18NL4kn7yj2u7OMk=,39,30,149,149,1,20150930,20151112,0
OrOzpjNNded0vqdDyNuy9UbjH00xnk+Q+fe0L9cs2dM=,33,30,149,149,1,20151130,20151231,0
qUnGDdnaPDWY2y9i1K/WZFLw68jwYYbv3HCnqv3M950=,39,31,149,149,1,20150228,20150427,0
pix/F3fIbw6VoJZ+qnVAxFO2UF56cdv8JioLXR8xFUE=,39,31,149,149,1,20150228,20150411,0
3ivHC33SvQjbmem4/G8rYTHd6bMcZFQaDmPWrrEuOkY=,34,30,149,149,1,20160630,20160731,0
u47AZ705FQUZwKsM0lcmRw2S/uTcjZoZ5savicLdH+Q=,34,30,149,149,1,20160331,20160430,0
4vT8gP4jKLvDjCojUv7Le+meFXj7RVwlsAT5nstr7hI=,37,30,149,149,1,20170209,20170308,0
Q2ssIZPyquw9WNTP6vuNpHpnIcr0iimYP7AuJ73ynhU=,38,30,149,149,0,20160609,20160709,0
gWQiXCwuzSIBifu32AhA/S3rPMbO9TUUz3wanrFnqc0=,37,30,149,149,1,20160624,20160723,0
unsDGkM7nLCq25KuaW2bm7o+0IQaRlTe3X0/SpMuDi4=,38,30,149,149,0,20151227,20160126,0
fnZZsrozsxaIoum87JPMYRT6noAokEaQITR5O5lEtTU=,40,30,149,149,1,20150521,20150620,0
+oUBvPYY13RsAzrEGuWG1L9jqT9lgQmLpmhfoVkPTqU=,38,195,894,894,0,20150213,20150827,0
MqOF0QHKpkkTSNe6RhQxnU8lWaVRZWEhjkDybSxAOmE=,37,30,149,149,1,20170107,20170207,0
LXyyBkqfmoYyJNrQhItGivLqPr+CXtxGPATDeO1pwvE=,40,30,149,149,1,20170107,20170206,0
sZN9ET5MdQttP2AiTkGPjjqHlodJlPiMAn6EkS6uRl0=,41,30,149,149,1,20160717,20160817,0
fNsX/3oBIiZ/q2iE4h1PjCSi5BOznvD/cmaQdwoXb+o=,36,30,180,180,1,20160718,20160817,0
fUeipikNFz/gAL+cq9kIlmB/pHHh7zE67KUaQU+97kw=,38,30,149,149,0,20160804,20160903,0
4ltxdw0xxFLGDxzg57l5fgLQCnLGSW5Vh3rCppJ+SSE=,41,30,149,149,1,20160802,20160902,0
8oz9/pt1NBTc9scGJfOOeYJVRJzpMK/diorEl/qF+qM=,39,30,149,149,1,20161031,20161225,0
e7DOjbSSSWR4moQwzlMNZgS4ZMGM79nMyhrURMf/+Pw=,34,30,149,149,1,20170131,20170228,0
65EgvFvQ6pYbcFQu5ikOK4UbFinf+brMpNgtiGKYFMs=,41,30,149,149,1,20170131,20170228,0
hjgLtO1SGV/RqMtB338XBPQhjIgz/Yf76SnXfqJiQ1A=,34,30,149,149,1,20161231,20170131,0
4rNOYV+VYcj+mnVA7dBe2xWNObHIT2AkCTMmH4sfClE=,39,30,149,149,1,20161231,20170202,0
LQ/dzJPvIdtYXX+bdMTqZhE+M4DLOzMqw5xG1mfR2g8=,39,30,149,149,1,20160131,20160326,0
k7bpFO+Bqn4cFJiGdCZ5VMF22Ip5g3vZnQ+o4V0OuM8=,41,30,99,99,1,20161004,20161104,0
wAWAaL1SXw0ysF/b1kWtNqLKx8+Y/6QoO+tjq8wPBXE=,40,30,149,149,1,20160105,20160106,1
2ma64X0Qp3uOmwmWIKa8s2YEc2SZKOjSaIZusl/dK2Y=,40,30,149,149,1,20160814,20160917,0
4SGw0dO/9xssK8a4gA405rXEeu6DW9y4Y84fJ8JPlwU=,41,30,149,149,1,20160503,20160603,0
HV6iNClZHp2Rb0xiGXa2k/fp3DuV7TDtnO7lDG5WW5w=,41,30,149,149,1,20170110,20170211,0
0yd/ReD8xbN2n5tC4UBHc/XlvCqKx+uAWkGujlV07eM=,40,30,149,149,1,20170122,20170221,0
h/5PwGYZXEzI8xUwUaiu2ky+5E7y4mNSJN3dhvlZFXM=,40,30,149,149,1,20170215,20170321,0
h1Zdz/pahFdi6md2sbA7laIn7VhqtVGs5RYkp01g9ys=,41,30,149,119,1,20151006,20161001,0
OyoKFpmdXP/J8b4+0HDElcs8etUjbe2IUiJuwxAxVco=,41,30,99,99,1,20160809,20160810,1
UTxABm6ATfec6wflLWE/cz2Iq3eF7lG8Qlwe9XV3gJg=,40,30,149,149,1,20151110,20151209,0
57Dn51ShO38LjDh9m7u/4OELTcjKxxMbkCKgpyzm/ZU=,41,30,149,149,1,20150406,20150506,0
pHqPfHr1Wm2zm1oi6aINKA56V3NwxzsbI5dC+Ltclkg=,38,30,149,149,0,20150321,20150420,0
9vfTUsXLke0kaeIZjMiVKP+NloLv0K97xJz0Ee57eY8=,37,30,149,149,1,20160217,20160317,0
qNBrbPpAyntlnyYIQ9YjTmiRyIQP2YwnNbmPbD72T1I=,37,30,149,149,1,20160724,20160823,0
cQiA4TVtSQSw2e902SLYHpU6R7vGTob3HmMTCJ/ITKw=,41,30,99,99,1,20160408,20160508,0
N9M2AvK1jGZBNiYFnDf/WwiJx6SG6WTUB+Hq/S+9RXo=,38,30,149,149,0,20150607,20150707,0
9ji7ccYbDCxnGNKm2geg7JC1ywVdnO8hTIrBKGU/OAQ=,41,30,149,149,1,20160708,20160808,0
xocRIW2f+p8a6jPgZNeP5kkKFLPQ1PRncSYOGyy48sw=,30,30,129,129,1,20160709,20160808,0
tpW00qMDR8TN+jDoQgtYM3rLJg+1e4CHNCBrmGi89T8=,41,30,149,149,1,20160613,20160713,0
vjbmuwMsXvrIug5KQnlO8QtPtPT6BfHyNfZIfh58860=,41,0,0,149,1,20150501,20150602,0
s0GZIcpr85tT/C55b640LpizRMhrtt9hh08TOamu85A=,40,30,149,149,1,20160103,20160202,0
+hPgA8hVM8ZM+qrcGgFkkPH7u+acNDA+eISZAeiEvFE=,41,30,149,149,1,20161205,20170105,0
y/b+jhnWaJuxm2dJZuRa+cha36ycpvQabYrit4zvtqQ=,37,30,149,149,1,20150723,20150823,0
JZ+6Hc9iRLSndu342RzG5b9PwnafOGbWVsEwIVon+yA=,41,30,149,149,1,20150311,20150310,1
G0aYcf98gW9zA14Sz2+kmfYZwTW8HAJWUfCQ2TuIbo4=,38,30,149,149,0,20161130,20161230,0
lrV906t6Wsr57pLdH9/ZrBTiRiYh/rpNBm5tErwcX8Q=,33,30,149,149,1,20151130,20151231,0
rskY8cEy7nBjJiqIT9sEofQluhjfVQA+bLQfU+7paB4=,39,31,149,149,1,20150228,20150406,0
eJDt8rSsbE+1HPq/NWolm+PrllXDVVEa1fGY7foYFV8=,39,31,149,149,1,20150331,20150510,0
b+oSCI/qo39iMwoL5xqSiVv+640J+nFm2+5Yt9GnGjo=,40,31,149,149,1,20150401,20150501,0
WZ3VUlu4IGTyysDkrY03HbmUo6if2jmDEr2gFeKz+XM=,34,0,0,149,1,20151031,20151130,0
z3mycjqysXcGyt1C1K9F9aoMVHdRMVIXM1OBCnKLiFk=,34,30,149,149,1,20160630,20160731,0
hzuKKZErMoVew6UkweAV2epfZyGUqgIXwoNeSEKSe2M=,34,30,149,149,1,20160331,20160430,0
LgvOIaXYyZ0eIl1HLqEpryspGfxqPmxS+x8Xubh/cKc=,39,30,149,149,1,20151202,20160108,0
a9B+6dgKJGS2/wuQEOUcANGAZb9wZ7xMcVdRENfn/zY=,35,7,0,0,0,20160827,20160901,0
CGaUAphBZ2oGKVf7TD9+uLm0YFzCODtkgV1nO/JxXOY=,38,30,149,149,0,20161011,20161129,0
Qy5Vw8i+X2WgZ430f27tIwKtPyQpwAUmRJe6i5b0OiY=,40,30,149,149,1,20160707,20160806,0
CCPZZUfVcQ52GR0YKYVEAS3t+VyDrzqE932W3Oe2LiY=,41,30,149,149,1,20151208,20160108,0
TKj3ldfD4G/lye1rPuhonCAPR/AP6NXk5hMErNeTz0s=,40,30,149,149,1,20151228,20160131,0
HMQT+1tBnDbYLyzg6amC+hVJcP3xqq6Mjk8OEzf5mqQ=,40,30,149,149,1,20170224,20170324,0
9qOVQNlm01aAL/NeLnUFDvbYPUQC+QBf86xzVsKWoms=,38,30,149,149,0,20170125,20170224,0
mRa7WWhANX9Qmuw64WwGZyWN8aYkWw0aEgSY+w9+BZA=,40,30,149,149,1,20161219,20170120,0
sk+BOcEeawniyesRnHMRk778BZt/rHHgmo715EyKzms=,41,30,99,99,1,20170123,20170223,0
Cmgbya7YIHw0lSgMsr2wv19RBm+ERxDwRuXfU+m3du0=,40,30,149,149,1,20160815,20160917,0
Thi90DqRFc+amujyzt61ZW3VW4g30hrBe1xgIswDXwU=,40,30,149,149,1,20160804,20160903,0
L3G0of5Au4on90suSLqXo4/G8qcg/XPeZLEnJ192yaA=,41,30,99,99,1,20151215,20160115,0
/i0Q7R5tCCavfCpH9QOr/J+V3i0Xk84ruhvsIUcLbnc=,36,30,180,180,0,20160528,20160628,0
4I31EIWvDrdA0mGQrRzrd9nkWD5Z6cBy4SWA/MIorAo=,38,30,149,149,0,20160425,20160527,0
sTP0BjzMYp62y66+Y+bgEeI9HVsx80Td9HzFp7bxrRw=,41,30,149,149,1,20170228,20170331,0
J5jaitNjbKlH+QXPn74kllfGiwV8JoFhq2cZuh4hCxY=,34,30,149,149,1,20161130,20161231,0
7Je89az7PiOeVTlYqklNuyXJ7owwTend6kgv5xxDqew=,19,30,149,149,1,20161231,20170227,0
3ckmnjPzovuQ7i9N476G2LYZ2itH7Sr/aKVztXp4xdE=,31,30,149,149,1,20161231,20170131,0
MgsmNxqz1TLxn0UTGm/uqzcrh3ZEEqa17ITaDolu6JE=,37,30,149,149,1,20170101,20170131,0
5a4GURspsyBBKtr3dwH3HWk2hZ3KRZpPOkZX+HakkZU=,39,30,149,149,1,20160731,20160912,0
Xsif9H28Dtlza/o7yce0gSpiHrSn8Kchp60U+4qmcQ0=,39,30,149,149,1,20160731,20160924,0
nEEWsW5Lmn4n6fEe+934Yx+VwjN29lZ72mlvEIkJS+Y=,39,30,149,149,1,20160731,20160928,0
gYew8xO1d+5mJSehj0Gw2nbp1Ko6xoQ93o5ANnmRMjM=,34,30,149,149,1,20160131,20160229,0
c4koX4lObssZG+t+kp1b8M/saJHF7MRQbIyA6RHhg00=,39,30,149,149,1,20150831,20151004,0
RezInwPOCs7QO2h9ogo7vzp0Dbr9DqWkysZE9tFtfHI=,40,30,149,149,1,20150901,20151003,0
zPDdb5budMYiK/CIqPTMP8wpxGz/qEBRlKzwl92xCFc=,39,30,149,149,1,20150731,20150929,0
Jo3H5M4jp8VdCpG+aVjjJt6ntgK9Lbj92FAw05SUjBA=,33,0,0,149,1,20150331,20150430,0
J2j1tZhtTSwOkzCasaEQ3E19HQ8GAX2af073MllQODM=,37,30,149,149,1,20161125,20161224,0
khjQbp6hf1UiybnmXSaA7w3Gt4Is8Pn8P96nrLnqBlk=,41,30,99,99,1,20170218,20170318,0
gSPBBBFHXYJB+1pwdtXLOfh8S4aNaG56l4MsWn5RXjc=,40,30,149,149,1,20160407,20160506,0
1cxUW7edsCyBqCVLyx8rEwvHDbuwmG9Obu7RtGhcLtM=,29,30,180,180,0,20161224,20170222,0
JM59GoDHYn6kDTno+mgg1DPLB0Ab5mH24DnVH6D3M/g=,41,30,129,129,1,20160727,20160828,0
JTByRbLH0arSGJVYrbv7TbZ4yHsNmjDC5JCfaetaj/E=,40,31,149,149,1,20150324,20150423,0
mrO0JwIfKiG7jaTuyJYTtsL+KexRzkMiSdYZZ86VjIc=,40,30,149,149,1,20161108,20161207,0
k+MsJVxMZW3wlakcS8taSMpgpZ7HNjroZMUtS/lxNEU=,37,30,149,149,1,20170108,20170207,0
2HdKOgLdmNXfxsp/u0mEkX+Z5wik+6yKYkBxmea5e8I=,40,30,149,149,1,20161220,20170126,0
DXz0ADEESSzcra4TSaUPSr4G/KJMuCvbo2m/0nxrx7s=,36,30,180,180,0,20160917,20161017,0
N3lnnre+aDSxnLR/4nGXEFQCpTuUWP/IccbeW/Uvoh4=,41,30,99,99,1,20160621,20160721,0
G8+TXhepcTM/oI1/WxCUGaetQinit30S1k+KIwzB7r4=,40,30,149,149,1,20151119,20151220,0
h/TVbP2chkL2VP64+3NqMVHrW3AdoF0cIJpPRI0XKAU=,41,30,99,99,1,20160921,20161021,0
W8GfA+uDp/dNjKNJDphalD9DAmOb5tO+d+adbNQT4hY=,40,30,149,149,1,20160214,20160325,0
NmgkWaoDNvo5cYP321462wOSdacltwm+3eBgqcs1JY4=,41,30,149,149,1,20160115,20160215,0
az2yWHmjzqpL237Z2MkuE12WZIooEp4CWx8QKSFJh+k=,37,30,149,149,1,20160326,20160425,0
Eqg9A/xE1G1+jiGiDO0svrBIFk3yHWvFHbMwyJMQrLU=,38,30,149,149,0,20150818,20150917,0
tb0+Pdn2pXArAdRa0I01//CHXW5i9m5S4CSobq5F/6w=,41,30,149,149,1,20150412,20150513,0
E7xWJE0tCIpCariS/vWx3Jg08IjtfzONkzq+2AJz7FY=,31,30,149,149,1,20150623,20150623,1
eeMcyiKEi0Gs7fX9WI11CanhuE7ARatGS5AX/D6y6Dg=,41,30,99,99,1,20160129,20160229,0
t76YecyFoxbMwO2Ekf8cJQlKR5KC4ySG0cstiPsdUZU=,39,31,149,149,1,20150131,20150313,0
wmKX059EHGGsrjHC/HXKXUrnMKjqecMEgcXw75jU9ic=,39,31,149,149,1,20150131,20150327,0
THtPqH1Xc4LzaswIZm8qFjduRSxQWqEHezxtLCCWS8w=,31,30,149,149,1,20160531,20160630,0
4HC6ACgFb7YVPhLu4PkDoaYyK0AovcAl6kszVCnLhqs=,34,30,149,149,1,20160331,20160430,0
uPDpoOhz3pb+NtzgIJ8H+OR15Xo4/+9lt11KT78/3Zw=,39,30,149,149,1,20151202,20160114,0
oUPbOuJmLVkNIINmD5I8PN/okg4AijCyK1z2GHtUuiA=,39,30,149,149,1,20150531,20150708,0
+jw4n9T2sLMB2pAGT7y+pfzh4xZlO+lXEXodAgBr9eM=,39,30,149,149,1,20150531,20150717,0
OUf+Dj/0DcMCFU8XOTwqGdbw2jG3uarKj+hxiCDhiM8=,37,30,149,149,1,20160205,20160304,0
pGhEzDLvY3YKg2dMDxtBJ/fCPiWCquAPeFQsxkRCTnY=,37,30,149,149,1,20151207,20160106,0
ZkvSIS9UvFgGSrD/v9jiZk3LLbtMPu7RgJe85gwThT4=,38,30,149,149,0,20150813,20150912,0
wgkfEBpc2ScbY9cjO9PBdqfRYjeH7mMG3E3M6J80Uls=,40,31,149,149,1,20150223,20150322,0
j/vW5ffGeaWc5n8fo8tqAwKrvXrHt009OtSNQEtJN50=,37,31,149,149,1,20150216,20150316,0
2ND98f7unUfy7xjLUL07IEUy2pePpkRLyaIzfRiYHhI=,38,30,149,149,0,20150113,20150212,0
nlh4+2N57r7ASkMF/G3CvKLBVCKODCWMmw/y4ky9oT4=,31,30,149,149,1,20161031,20161130,0
I0/ebK0nIlkJl5LFsc87GbwYrRn82Saf1XdkyZ1N+GY=,33,30,149,149,1,20161031,20161130,0
Qz++EXPAQYnc+Q8pFYdawzH/LaqdlyLNw7oIV0lX2bw=,39,30,149,149,1,20161031,20161225,0
OMvOOgSWIt0d0oXGb2z8ycz6yxV4/VY000B9ErSYTYs=,34,30,149,149,1,20170131,20170228,0
xihzYXatR18m92johf70kKsNUASgJVNpPRM1GWOfTkA=,39,30,149,149,1,20170131,20170303,0
rX7eZ8XIwW7cFubySwyCgohuJplxpfT8whyNjuRr/P4=,39,30,149,149,1,20161130,20170107,0
xKE1TOypuGomdx8v+lwHCb+V4u7TBkcwx5y1zhRRSKw=,41,30,129,129,1,20160131,20160229,0
0R6Q9v65LAPBg3sAoxXlqlAbxtKY51IktqMfZl3pnes=,39,30,149,149,1,20160131,20160303,0
LXwTe3IQ0ZcScjhowaQ+0G9chD3SNWEJmYh60XWF4t0=,19,0,0,149,1,20150630,20150731,0
4SFRWhHwNlq+X/CEFVH04wsvfwvWJsUHwXp6P8aJChw=,34,0,0,149,1,20150731,20150831,0
FQAeTHFyOv0urfXWei5x759W9Rm+dzeQZ0wtm72E44k=,39,0,0,149,1,20150430,20150616,0
wj+XVwnaJq/h3wl3qeoeQ1YAA5R8z+m/sUFsF55WLMU=,41,30,99,99,1,20161124,20161224,0
WXLrR01ivoU2YFcyPgGnzqdPpVLW6qlZtqe6rl5xnWA=,36,30,180,180,1,20161125,20161224,0
/mZpqt5H647gzXcugUYBBz1NGXRFuzDJgX+ZPIJV+fk=,37,30,149,149,1,20160905,20161004,0
KIBn6ZGzxy+49A71d2nv21KlG/X8k5GpilftMTHWGUc=,40,30,149,149,1,20160407,20160506,0
UAVkYImfH4os5S5VTtCI54ut7v+g3qCLUPt+6C+tG6A=,41,30,99,99,1,20160609,20160709,0
7EtARIEGVr46jbyXJJXAzfCwXLhNUEjT2GiLqxgVL+A=,41,30,149,149,1,20160304,20160410,0
