msno,payment_method_id,payment_plan_days,plan_list_price,actual_amount_paid,is_auto_renew,transaction_date,membership_expire_date,is_cancel
GgF6jlPSyHkXDOd1M0P9JggtrpVLF4WRAxSg8jN+3qE=,41,30,99,99,1,2017-02-28,2017-03-31,0
8dWe2P0o2u9vfCKj+fhOEqoKMcONiq4xTkxhYr1nMgw=,41,30,99,99,1,2017-02-28,2017-03-31,0
MwdV6mniTEsB6qJvjTSWgjcv8RGbO+TB0usd+yMcmns=,31,30,149,149,1,2016-10-31,2016-11-30,0
TuOOUPNpkUEijz3AyUqeSKujiRzyB5si8Oj8AdHXrVk=,31,30,149,149,1,2016-10-31,2016-11-30,0
k7nj4DPSqdtQdcqatQP5n7yO36QB7ZYAXXQ8mokDqos=,23,30,149,149,1,2016-10-31,2016-12-02,0
02Rtul3SJmryRQ5x96XpTo9HOkNS7xX3sPau26A1hoM=,34,30,149,149,1,2016-10-31,2016-11-30,0
4D6zKPaKIRk4uIa1lvg9XWH3LcHziGVv/BkjqJvs8ts=,23,30,149,129,1,2016-10-31,2016-11-30,0
Gg0k+Y+tU6EPav80SZIz+CK3sYVXc4zDWLC4moGMLb0=,37,30,149,149,1,2016-11-01,2016-11-30,0
4N/+GpwMa5fCNnoyUadlRIdbL12S49EyQ3TA55+kb/s=,40,30,149,149,1,2016-11-01,2016-12-06,0
hBp4u5qZIl8OeSbiq0aHiay4ybqxRFFqBbtz2byL5wE=,41,30,99,99,1,2017-01-31,2017-02-28,0
tuhlm6wB+PlLPN6Q7y0MHDN4VBOXOpMhuLWqS2DL9VU=,41,30,99,99,1,2017-01-31,2017-02-28,0
MOLzZKtQZ+m6oQbEUCYpTuxjzyeib4uW2u0V5x/mah4=,39,30,149,149,1,2017-01-31,2017-03-08,0
kfUDyTN2kzVBY5s370rd8fyA3K02iphKhXAav92/174=,31,30,149,149,1,2016-11-30,2016-12-31,0
Cpt1PjyebMgwpRP8k2hka/Ni/myPYUaPVd1rlgI4t+w=,41,30,149,149,1,2016-11-30,2016-12-31,0
2hkw/ceQ0TzS2E3cSHIHLos5qQ4d/rJ5quUUjs9Fa8Q=,39,30,149,149,1,2016-11-30,2017-01-23,0
/WFhSLG8X4MPkedajxi+l6Cu3z5E2PtFtS1owZGBcls=,39,30,149,149,1,2016-11-30,2017-01-02,0
K8OWwSpy+t3Zg8kmxKr3ES2MMSiOLlMPiCwjC2iNSWg=,39,30,149,149,1,2016-11-30,2017-01-31,0
f1l8KeMDfSF48YAgUubg2nTJ1Hp4TcRVtHsq/XJ9W0k=,34,30,149,149,1,2016-12-31,2017-01-31,0
YLoCfnVlAFfw4SxIBVcz/zz6bsBkfIRe6w/T2O6gELE=,34,30,149,149,1,2016-12-31,2017-01-31,0
Txqj6RVPmwujKXLrnBZ0xB8ewX580X3gWX8MJ9btS+8=,39,30,149,149,1,2016-12-31,2017-02-24,0
n/kdD9JfNIBOFo/oxQHb2IdkaK6nyuXhiH2Yv7cMuAQ=,40,30,149,149,1,2016-10-01,2016-10-31,0
fqDc3UTO9+OymzyBeD31HjplXMuPGK0hWSGuIEQ7kmk=,37,30,149,149,1,2016-12-20,2017-01-20,0
ak4FVLMbeeSfpDxQr9SwOnQXAl1DzMxd+uv8aNEO4Bo=,40,30,149,149,1,2017-02-04,2017-03-04,0
yHcQvzTSrorXnzk3iKuUMJtUPJUNPLAuFYQZmpRheBM=,41,30,149,149,1,2016-11-14,2016-12-14,0
XyHJ2gncQw9+I2QeI7z56e3H95+Vw8t7lXBJz/8Hh/M=,38,30,149,149,0,2017-02-02,2017-03-04,0
AQnNIdbSx2ec2ftVh0vF8lz4yg1LzglEcIS40vaItPY=,37,30,149,149,1,2016-09-06,2016-10-05,0
eH78aHrkeipO+z4fcfqjnpWEQiSUxtzAORP0xymighY=,38,30,149,149,0,2016-09-05,2016-10-05,0
BeeEuPJwGxcpN2D04Yx1iR6YEjEn1t0RzpE5/gEhfq8=,36,30,180,180,1,2016-10-06,2016-11-05,0
Zb3ZL1gzf98rDPQyzhJ/aaoA/7UE+5ebJ5A0CdgKvk0=,37,30,149,149,1,2016-12-13,2017-01-13,0
2XDoh0NEICyYmaHEqazRnSjFf0tRyDnyDRcYAYUzU90=,41,30,99,99,1,2016-12-15,2017-01-15,0
cxqI0IiAm+OLeL7dmFebtYYsC3YfX1nLGK9DSOpZgMg=,41,30,149,149,1,2016-10-09,2016-11-09,0
nVvzSgVrGijXfOx45fcxaJLzpTDbZWCRgFketeRPCds=,36,30,180,180,0,2016-12-28,2017-01-27,0
NaWpXGSVtJ6SQ10pJY3NKvrBLc47xsovXlQaXXexek4=,41,30,99,99,1,2016-11-26,2016-12-26,0
Zxcguw9nWeL35qpZ2okMjNn3T2a+6+5+nUlx5o/v43w=,36,30,180,180,1,2016-11-18,2016-11-17,1
0GV32e0K4DpHoprPI5YWSCH0WhDgMtIwqo6hBLx9GqE=,41,30,99,99,1,2016-09-08,2016-10-08,0
AQK7BaG/Kdl5ffId9tRMJylu16OWLMTJ97WhUZslsIc=,40,30,149,149,1,2017-01-27,2017-02-26,0
JG3MXXZ+/8LpIZL0ktuHxg8wOc/xBCSZ7aBalW1bZSs=,40,30,149,149,1,2016-09-27,2016-10-26,0
jvMaknypewRCvM1BgsOQupilwROOzOhKDhTuNeKt5CY=,41,30,99,99,1,2016-11-04,2016-12-05,0
ofmp+ZwYPrMM2un9V/sTJsYBwKSPU3yvj4i+Jw3Nt/0=,40,30,149,149,1,2016-11-20,2016-12-19,0
Spz5+KIKRyI+K1cVJCcnTOXNFa67geGunBu3tetmm5c=,29,30,180,180,0,2017-02-06,2017-03-08,0
JxCji3oG32t+pnR+LP3tCzaxWo/GioWVmDuc+XLKZbA=,38,30,149,149,0,2016-10-28,2016-11-27,0
NNp8+NQeGm+QRwVbj8ZJkkQKSqbg7yg22jEvrEi0K/I=,36,30,180,180,1,2016-09-20,2016-09-21,1
jt+JwrlYZWUw7i4aWs2qedohI+oKX4cMM/E+fvhNhD4=,34,30,149,149,1,2017-02-28,2017-03-31,0
EvIloEpPRCkHYdNLM52iw7KJd539kT5LjhnWHjm0/HA=,34,30,149,149,1,2016-10-31,2016-11-30,0
GZZg7oduru8AnVlynTvqYJTgAwM19o82jycwn/oybhk=,39,30,149,149,1,2017-01-31,2017-03-06,0
4lo5ZGlFZSALqseaw06KvPrOp5Rg4NjQ8yBFzkO1DTI=,33,30,149,149,1,2016-11-30,2016-12-31,0
/BndJt9YSOh1kzEykXyHrQZKl943rqFrzR9efW2b7wE=,39,30,149,149,1,2016-11-30,2017-01-24,0
A34/a4H1JI/Ms1YQk/d4CQw9cn0hTn4V2ZHTLuQm5eI=,34,30,149,149,1,2016-12-31,2017-03-13,0
sTOXOfZ/wxUSRm60g/WwiYXBExt+lLAM+BnBQ2W/03M=,34,30,149,149,1,2016-12-31,2017-01-31,0
g9Up2/W4VwHqvvfq8U5GndWyipAVBQTpOyVPTVo9a6I=,39,30,149,149,1,2016-12-31,2017-02-11,0
vBIBtZKNrKOvVdAYeP0RmBO56nXNh7QBbjAGedqm1EM=,34,30,149,149,1,2016-09-30,2016-10-31,0
U88Sx+keGcHHndj8iE64xbGGlQkq5Cb5llrBCpcP52U=,34,30,149,149,1,2016-09-30,2016-10-31,0
lhJKZZY8RrcOGBAi8L7ieh4r2uJJoXODkJAbHAsSQ0Y=,41,30,99,99,1,2016-09-30,2016-10-31,0
207i+wVIjl5gsfYEo9JorvmVVdMj0qk1Sur0uqUqfrw=,39,30,149,149,1,2016-09-30,2016-11-25,0
t5v7iwIcXSJ1174rhVwuhCXkmFQh6a0fVtx+jq57BBc=,41,30,99,99,1,2016-09-03,2016-10-03,0
l1oeisqNn5lNOVwfUDaPBVYcobFmIlwtYtX3Y2F/qfc=,30,30,129,129,1,2016-11-16,2016-12-15,0
EJR1qLwm7o1WzCaueqnv7wvV/0Ds7N1Qgx3Qe3JJTIY=,36,30,180,180,0,2017-02-10,2017-03-12,0
VhysbIxu5S19cTZFUgM6BUxiXNJ0MZf5Zc4KIORy3zI=,38,30,149,149,0,2016-09-06,2016-10-06,0
VNf9frpRCJKMSaVIfgkSID3K2BQtntSk4fy+3e+s5XE=,41,30,99,99,1,2017-02-18,2017-03-18,0
6ogom6TkWX+A19H7u7URk1CO9inPn1ggxTWusGCmUJ8=,38,30,149,149,0,2017-01-26,2017-03-21,0
xXaO9yxl1c/K/zi//eRbj5FgH/+BRhskKICJ92EpruM=,36,30,180,180,0,2016-12-18,2017-01-18,0
pCCHd86rEWRmYA5J4baFwLpiLcKRla7RF8M9ufHYh+0=,36,30,180,180,1,2017-02-25,2017-03-24,0
S0935LtuBz1giUIgBl3j0bi+j8sSwfK8k+DXQ/E3yDk=,41,30,149,149,1,2016-10-05,2016-11-05,0
iLQepYIs1VobwWVvn1xFJf2uFNS+aSRN3yNWDN6kuIs=,36,30,180,180,1,2016-10-07,2016-11-06,0
qLkpKOf4rk59fPJ7RJfJtUtjRm8pvokgZq4vIX55U40=,38,30,149,149,0,2016-12-28,2017-01-27,0
EAuEynVXfmZz1OwuPUk6RXwXY4EEpAn3bZLYlVq6hT8=,36,30,180,180,1,2017-02-09,2017-03-08,0
KR4oQHaU9MmH0w1wn2wf9+4yvtcXVueG7SoenrZWOW0=,36,30,180,180,1,2016-12-25,2017-01-26,0
EwFYMCvQSbWxGG/iPGBmhHuV11drVEH1bGEN/KyZ9D4=,41,30,149,149,1,2016-10-11,2016-11-11,0
Y5D/0goYM00vYMcIyrNbUxw0vhbdCNojZFQiqaJGY7M=,40,30,149,149,1,2016-10-19,2016-11-18,0
Hjv3bSi1ugHJM0f1EDs7w/Cuxy1PTtDKbneE9PxlA18=,40,30,149,149,1,2016-11-17,2016-12-16,0
fzeiscUR1l66otvY85TyeVCyWYkQZneBW3XGFgMj/lU=,38,30,149,149,0,2016-11-17,2016-12-17,0
/3e2mESApNv2mV9Hos07d9dckRTZ84qCs/2M1cro8p4=,41,30,99,99,1,2016-11-02,2016-12-02,0
XlPppfygM7KLxCuuhVCoHSCZUD67y9fatdSg57USvdw=,40,30,149,149,1,2016-12-05,2017-01-04,0
leCKvkHT1YIfK0GA0FVCwCn/RvlJbnGmRQqDao5hIpk=,38,30,149,149,0,2017-01-10,2017-02-09,0
LFbAU0EbeRn8+rsXD0k6npcN7Xy+AsukVFu5uf4xcOs=,41,30,99,99,1,2016-12-21,2017-01-21,0
UjVYiLC8QlWczYrygvk3alIQN8jfym6kMZm11YCms1U=,37,30,149,149,1,2017-02-24,2017-03-24,0
Sylw/cVRIg4GbQiesTWKWAnmu4QKFa5Ud5N79eO3oXA=,40,30,149,149,1,2017-02-24,2017-03-26,0
ss5CYBggzXR64rm6egWD+dQ1yul9yLL+B89tm7QOSFg=,40,30,149,149,1,2016-10-02,2016-11-01,0
dYG/HiaID9gsohaxMMneZG6oRs/IBkjjELjraWi+7TE=,34,30,149,149,1,2017-02-28,2017-03-31,0
fg9+e0Kg7etfGwsZWjG6g93zMVh316z3xHkCccHtxC8=,34,30,149,149,1,2017-02-28,2017-03-31,0
FTHf7ksDCa4QKX/T+i3RbJ0GS6gO9yNBkM9yXeEFj8Q=,39,30,149,149,1,2016-10-31,2016-12-26,0
tzw+gt4WIOXOPL2QyIY7vXuPXZooLZFKi4ddgD8DckM=,39,30,149,149,1,2016-10-31,2016-12-25,0
eFvS8PeYpVwjwGCvw9LfPgLrFXuZD0XTq14rQxnX5hk=,31,30,149,149,1,2017-01-31,2017-02-28,0
HNstYWaD8KZw308VV3LyjUM+kZT/bBbT67ngbx4eOeA=,38,30,149,149,0,2017-02-01,2017-03-03,0
sSKusHJEM6H2BrWRQ8ctgIuk1LGezPnRgLCLvW/s6JY=,34,30,149,149,1,2016-12-31,2017-01-31,0
oPYLrJplWoBN5k8iMgogKWcxqfPQrK8CAKc3Gd6LyhQ=,39,30,149,149,1,2016-12-31,2017-02-08,0
zVDLPONnHa4oJhHJpK7pZUIFkTzisdRNuhl9DC6oirw=,39,30,149,149,1,2016-12-31,2017-02-15,0
QT/a8PIuHa2MoapDYsa6JfWwqUpFVHfTYCDw+zFYxR8=,39,30,149,149,1,2016-12-31,2017-02-26,0
gH66i/1F0j6UWLtj1KJLzz28nJnazbtKglaZiPxrUi0=,31,30,149,149,1,2016-09-30,2016-10-31,0
36gdGWbHQhCBgxctfhh8OrEQVUUOnNcWdhnEsFT77uc=,41,30,99,99,1,2016-10-24,2016-11-24,0
AyX3DpZpdclbvKnmc2ecUZvaYBngtlIbKxFix2QXetM=,40,30,149,0,1,2016-10-25,2016-11-25,0
hFPxWhEesLoAmvhbzHQzLjicgF+Os+DEwr97nrLaqpU=,41,30,99,99,1,2016-10-26,2016-11-26,0
GwIBIYnXE2R0Ze4T2ROFmPl4ShWlmhDD1Mt/mz7ZbGU=,36,30,180,180,1,2017-02-05,2017-03-10,0
bcDwDeqgEp+3C1tEXm1/Xu8wed0qUkF9/hZ5VmTaOgk=,41,30,99,99,1,2016-09-08,2016-10-08,0
njGGfe/FGp9KgPEwoIEtp6verfH5vDmTiTt4SbMBuc0=,37,30,149,149,1,2017-02-08,2017-03-07,0
mvP61gh2NDN/kxWwpajByJPRRdUCMy0esO85mGQJs3c=,29,30,180,180,0,2017-02-19,2017-03-21,0
YSXAiyRO+m0Mp/eS0bm/11bE6OxgrDuiJIF0kYNDAqY=,40,30,149,149,1,2016-09-03,2016-10-05,0
Rnw7oGqeTB1t8PeS4kXAEaCZSPb99POlHYhPHD3l5Ic=,37,30,149,149,1,2016-09-13,2016-10-18,0
8V+AsXyOhH4L29JDupESyRExxZ9/8/swapQXmd5nLhg=,41,30,129,129,1,2016-09-16,2016-10-16,0
TcYpkJwygBLPwU9UtvAjnHk2X00QKbF7qNMEjrcDpJk=,37,30,149,149,1,2016-09-17,2016-10-16,0
mU6euc8ETSmgL6qzdzErDSdgI0UX6Lm0TOBrzqqiscI=,38,30,149,149,0,2016-12-13,2017-01-12,0
U6Xn5KtGT6jWDlmqbJaovVFaoLnRS4Wc1FAPezZByQ8=,41,30,99,99,1,2016-12-24,2017-01-23,0
O3dI0hJmGD4pu+tVyi5btsIztYixwU5l1jWQpTK8VrI=,37,30,149,149,1,2016-12-08,2017-01-07,0
QTzSnltCjnBiO7Jr6U+9gHWeb5J8cYCNyMPxHCPRnA0=,37,30,149,149,1,2016-11-24,2016-12-23,0
XGUzsnI4b9SNmnmlobxH7vAKUCJr5z5M84W02FF+/m0=,40,30,149,149,1,2017-02-09,2017-03-08,0
jaMDLlt/IKSnHlfdIRbo1MIodMaJQDAJAJ/NqZwiYvk=,40,30,149,149,1,2017-02-11,2017-03-10,0
g0u2xKpItHAlJ/pBdwmGtFqRUQzH2yDSRMA67usKy+0=,31,30,149,149,1,2017-02-28,2017-03-31,0
P0iWnm0ARTuUo4OqznvXC4TPj4GgsS7pyYRDZZZSL/M=,34,30,149,149,1,2016-10-31,2016-11-30,0
lNUhypMhyw4knNThixMsP5LqNrwQ9GrElC5JdGgwXNw=,41,30,129,129,1,2016-10-31,2016-11-30,0
0VFIcUnRivXarP8ZZmTpG6AreIUMBQzGRX9+264xEyM=,41,30,99,99,1,2016-10-31,2016-11-30,0
Uw4rferp4u+n/5tu0F9obBzm9g4gfa3wYHmfreB2vpw=,39,30,149,149,1,2016-10-31,2016-12-08,0
PipOpZVYTj0aJ1vD1HrO/9uT9Pf2SiA9JbeXe5o5oKY=,39,30,149,149,1,2016-10-31,2016-12-12,0
JEm5wBdLfQ4wTfJ4ikiJb5R6mMCmzA06nl9wLShjTok=,39,30,149,149,1,2017-01-31,2017-03-07,0
V0y4VrgSqsJY0/0tBEJIvyvITVdYX0BN+hcZkgUXm4c=,40,30,149,149,1,2017-02-01,2017-03-07,0
RjY85u2SsKcQCLGS14z78iOGt+cxJOqrTyVZQaL7FGA=,34,30,149,149,1,2016-11-30,2016-12-31,0
C9X3Wd+iolB7fZspNPb+MJ8HN6xhj7GWoD5hVMEU7Xs=,39,30,149,149,1,2016-11-30,2017-01-21,0
FXn2CsuikG+fhluUkY5yDo5w9Wc9Skxfn5x2t/tCCAA=,31,30,149,149,1,2016-12-31,2017-01-31,0
3HoTXVR3Z5514tTWOJjeQxZT8hh1nm0U7zNr69x2HnQ=,31,30,149,149,1,2016-12-31,2017-01-31,0
mavgZ3zotRu04eBDPzg0ZmeHaRHZp6SZbgB6vBmAwdw=,39,30,149,149,1,2016-12-31,2017-03-02,0
ElIrWHbqgrjo3nwXZgjHr3+LywGR+I4FmRYIalwfPvU=,34,30,149,149,1,2016-09-30,2016-10-31,0
bQVf7VBrrEVPY6DND4FAq6PjTXNt6GYNy/Sss6hx1jU=,39,30,149,149,1,2016-09-30,2016-11-23,0
TCuhccasBwZuL5V41Xr+exHI031pCbYrhtiZ+pTVttU=,40,30,149,149,1,2016-10-17,2016-11-16,0
RhS/bmTE9O7GecLzC14gvNbYPOAZszKAXyoq9h8pmRg=,40,30,149,149,1,2017-01-26,2017-02-25,0
y8esE3lhlobuFiNhbLFdGXX6A1wqTQEcVdTQaLqqcSg=,40,30,149,149,1,2016-10-06,2016-11-05,0
CQiys17RlT+Vc4/QSa/GKw6zMIdNc4H1qfhoYQGvnRM=,37,30,149,149,1,2016-10-05,2016-11-05,0
+aGKduQbuAykGpjwVmQdLFdSsZ+Xk3WTC5O/aX6Iae4=,40,30,149,149,1,2017-02-26,2017-03-28,0
Oxdjixmf8AoTwM6YjxV3T09+WaFwrS8EW0A9l5yzBDQ=,28,30,150,150,0,2016-12-10,2017-01-09,0
C1OqkA88bQ0JXtMjtINqMOFqHVTFcNHStGBl8WPSaFM=,37,30,149,149,1,2016-12-11,2017-01-10,0
2+hcrs9ZOZWKkOtRa+w6+hlq30LqZTi2fgo+q2+Dz/0=,36,30,180,180,0,2016-10-03,2016-11-02,0
vRL/tuAUOhngxNJnGO49tqBxLRbaFG8miaUJGJt6GRQ=,37,30,149,149,1,2016-10-20,2016-11-21,0
UxlylBfjTgxWGxEGC9w+MuvU6/FFM3/0KnaozBFNa8I=,37,30,149,149,1,2016-11-18,2016-12-19,0
f9sqP8/gMxJR7UsAMzl/7JwRu6YcWs6SaeV+D9s/Hlg=,40,30,149,149,1,2016-10-27,2016-11-26,0
32FsnAO6ZTvx7PXL9O1kfEwWiwoS3EfyDwStcXzpzMQ=,37,30,149,149,1,2016-10-24,2016-11-23,0
rWk6WEs76tBN3R/YwAF/b8BX3QZ0R7h7Ij+ZT2gqoNc=,37,30,149,149,1,2016-12-04,2017-01-06,0
e4kjswQht8FlUFogVRU1FArKvRmh+4ugnvNU/8bl2Ho=,40,30,149,149,1,2016-09-02,2016-09-06,1
Cj0P1H6eU1XPihNF3gQ3kdSIi7uj2oqEXPnxHHlHKTE=,40,30,149,149,1,2016-12-10,2017-01-09,0
jTArJyPji8B9bltBEivYhnjLSjPV/L6+wH8zyRCtLMQ=,40,30,149,149,1,2016-11-06,2016-12-06,0
4T8QB2YYLPzU0Kr8+dwQXiISsaaNG09arran71msMN8=,40,30,149,149,1,2017-01-11,2017-02-15,0
Oii3P3RaeO0uETK7AHKTVOk+DbhIUuR55+B7FG5FvQ8=,39,30,149,149,1,2016-10-14,2016-11-14,0
WgnQ+06U5iI1hYxzIEUsWMca4ctXJ549d1Y1iwk+KGs=,40,30,149,149,1,2017-02-17,2017-03-22,0
eH78aHrkeipO+z4fcfqjnpWEQiSUxtzAORP0xymighY=,38,30,149,149,0,2017-01-07,2017-02-06,0
Ns6uEmeNdIvxPRIUAOZfGH2dxxrYjKO012VSVaZixO8=,41,30,99,99,1,2016-11-04,2016-12-04,0
Pc0AxjA+Zd6MXqF1P5gobT5huuATKFiMHVLAV0BczxI=,40,30,149,149,1,2016-12-05,2017-01-04,0
G3WA2pIesISLKVjx/BTG6SV50k3douSmJ81vb55HHWQ=,36,30,180,180,1,2016-10-13,2016-11-12,0
74gX0YYYLqIBpdjTI3YrGHm4XnkRbRv/KnDAF0IHlgQ=,41,30,99,99,1,2016-10-19,2016-11-19,0
TExzpA4nNr44hCpj3JL7YV2gV+6J1/7iTeqHaMgLoNQ=,36,30,180,180,1,2017-01-18,2017-02-17,0
Y/dY37zgOTEZjGNtQPlvmpxd7qGQeDEpQ3w0Jtgq7ZQ=,40,30,149,149,1,2017-01-27,2017-03-04,0
H3oPJfrdoVocAK6OfiH0W4UQr7w3Z4sobR/R/b8qdDw=,32,180,699,699,0,2016-09-15,2017-03-14,0
+L6oZ3dNe/eayldPQdrxv+Ep23To0CyDzfBnYHoa8JM=,41,30,149,149,1,2016-09-12,2016-10-12,0
48R8R5KpGcJvZInXQcbB3jtPUjsgCgElyk1fMhZMEEQ=,40,30,149,149,1,2016-09-27,2016-10-26,0
8qakvWGVaToBWgB+DCyEUff3hDGb1n52fb5Co+iFMc8=,38,30,149,149,0,2017-02-14,2017-03-16,0
fP6wN/gdeVUOAcSWPtGwKa76oNNukR5F+UHXYqFXPSU=,34,30,149,149,1,2017-02-28,2017-03-31,0
Qf7GLMSO5pH+5ByzIYkkr15kMLSeVn7s42uWL7fjCaI=,41,30,149,149,1,2017-02-28,2017-03-31,0
Pp9fOyd/eG4D7qs1jUnvFagO/9XcbAVNkufTX2Q7wkw=,39,30,149,149,1,2016-10-31,2016-12-16,0
sjKsDO30CjybDkMo1iCEn/e7/BEH/kNmuwFGu6Hu2nk=,39,30,149,149,1,2016-10-31,2016-12-12,0
nzqhIfSycxzI88EyzhhKvW3t5XyZ5wxaJgY8JgzJ9IQ=,31,30,149,149,1,2017-01-31,2017-02-28,0
2IxS8/XzRYm/bXFMaABituuA2KbIY8FWJXhJzEZ7ZsA=,34,30,149,149,1,2017-01-31,2017-02-28,0
pObZAx7Mkf5gPjuFiWG4oHb/vimgpp6yC+0rXi2X+N0=,23,30,149,129,1,2017-01-31,2017-02-28,0
s7OO+RoNSrsIsFqxziNNP4VWrM0a5uFVjaLSucIeweU=,39,30,149,149,1,2017-01-31,2017-03-18,0
binn2uPvUl/0iT3Q5doExrQlcpUutPaAWFVkBvwTUVU=,34,30,149,149,1,2016-11-30,2016-12-31,0
V1+7lYVi0yEyvWeRAyYi7s9EjybLm2FF0zcaVyQOA0A=,33,30,149,149,1,2016-11-30,2016-12-31,0
w1igdGNNzfxU7YPYkBHughdBhoicjQ9/dRnPgHLAbXQ=,31,30,149,149,1,2016-11-30,2016-12-31,0
lCJIBe4c2FL68xyCUFcbmEP/AKsJbLIgyCatqO6Cv0k=,39,30,149,149,1,2016-11-30,2017-01-28,0
QwD1Qdcmm3sXP6Ewfa2dIPCp1ttWQfYNtqy5fmfcb/w=,39,30,149,149,1,2016-12-31,2017-02-25,0
Qei1xRWnxSGO5zonESNhJC6ieFqO5oVRUkoC2cJhdeA=,34,30,149,149,1,2016-09-30,2016-10-31,0
KF0I+N9pmHUFNLBYy4k6irbEHJS6TN9+ajVaWn+pD/0=,38,30,149,149,0,2016-11-15,2016-12-15,0
Oo9XK4yFM0CkTC8Hwjez5oCpaWPbakmbTmQyrbOjPUs=,36,30,180,180,0,2017-02-03,2017-03-05,0
OmnBytqgdm8NS9rAA0Et0gOcqKWyRpsnBpwZXAbf7SU=,40,30,149,149,1,2016-12-24,2017-01-24,0
Wui02HPU69ovIhzYF2S2o/VSiPXGQVXjWykGQE+PBTI=,40,30,149,149,1,2016-12-28,2017-01-27,0
ZVHa0KkEpRhH/YFCwv2K0PX6UJZ+oG16j7O4YfAsgQ8=,29,30,180,180,0,2017-02-16,2017-03-18,0
SN9YwMm+6iclQ7KnBbacX3NHCJxmp9c8pZiRCGPo2/Y=,36,30,180,180,1,2016-09-16,2016-10-15,0
d/i3E3kPZH1MngHH5q24V+1kYko7xmb3LouZgbk4DI4=,40,30,149,149,1,2016-10-08,2016-11-07,0
/eNqa2szNliCpEbOZZk/rE6Uxz5j1drqdZubXRGsDa8=,40,30,149,149,1,2016-09-25,2016-10-25,0
SRrn/mHmdnxEW6XPVs9oD8u53B8x6mmhjNjP75JwW5Y=,41,30,149,149,1,2016-09-27,2016-10-27,0
C26ly5IHl3BUO71boYAxetFRlJcGAgVvqfXP1OpTyx8=,41,30,129,129,1,2016-11-06,2016-12-06,0
ay9Xv0obsIdOTKkYWuNT/yfRWl7ZKL2fqjI5a8RWJA4=,41,30,149,149,1,2017-02-21,2017-03-21,0
wmfcm6M+XO49OKKGiXhGA4UuYvPB3tyqPeF0l0JxIG8=,41,30,100,100,1,2017-01-11,2017-02-10,0
6HVv4EhBDwJf/0dwhkDk9P4/Ia282J63Zv1QKDQGYVE=,38,30,149,149,0,2016-10-20,2016-11-19,0
zM2Kf0TzKqz6BO/UxFbLkAzl2Nrw30BJkZ1yNK0iptw=,38,30,149,149,0,2016-10-24,2016-11-23,0
gZ3QL1+MVCKpvDkqm/gU4jprKfxlBtkCqPA5MK6NQDw=,41,30,129,129,1,2016-12-03,2017-01-04,0
aNvxCHSBr+ZucNKZ2dsHhcHbsfUixsO2lsFiVm/JGEs=,40,30,149,149,1,2016-10-09,2016-11-08,0
hjOJevLZZa2W1caBX3G0h5Ps9zahAAtJdLqCkJc/J4c=,29,30,180,180,0,2017-02-17,2017-03-19,0
i2OImyzTeZJxNeXkh8gzCe7Q0Mm/5ETusbAs7VTXmOU=,31,30,149,149,1,2016-10-31,2016-11-30,0
7qUyrfqZgoeypTVKCh5L7NxtBXCOzwRkoCrgqhyYX0I=,30,30,149,149,1,2016-11-01,2016-11-30,0
cjoxcPj4W6tuDlegOLSDxadkSrXzZKjS/Ce+7T+YWBE=,39,30,149,149,1,2017-01-31,2017-03-18,0
HuJZk22cJEpIDKv1NTIoxuiE5jIOsvYLt/6u0f51LiA=,34,30,149,149,1,2016-11-30,2016-12-31,0
8DrzhOyjY48O6KbMWUm37OIDnJXyoR21+mGwQQTTMR8=,34,30,149,149,1,2016-12-31,2017-01-31,0
IZKfdA5+LLY+Z/fpQ19ZaIy3rnPuBuWoQi+f4DJ1pEA=,39,30,149,149,1,2016-09-30,2016-11-21,0
/O7C+qPT4GMx7yHJvLMv/8N3VW0YdWAn18WLi6rI/Tk=,37,30,149,149,1,2017-01-25,2017-02-24,0
ccF+X/gRGhaFt7MWl20I76WCnFMH9O11FwBwlIxlVtU=,41,30,99,99,1,2016-12-11,2017-01-11,0
9Uk32xi1b0fltSqiLaPD+5P1mYss05XuSkNfr45jo0Y=,41,30,149,149,1,2016-12-10,2017-01-10,0
NOfFA7z+nIA9P1nuIwdjELtKPyQhhtI4pc8ndmsjgkk=,37,30,149,149,1,2017-02-04,2017-03-04,0
vfFl4PfYb2xLUR8Fs0w9jA6HZfN550GePS85ztpsngM=,40,30,149,149,1,2016-10-06,2016-11-09,0
yESDyGfXuDdq4VXD5JRDqBy9o+xJtzovIdS2phAVwbY=,41,30,129,129,1,2016-12-26,2017-01-26,0
77a0bBfhGUDRWMPiYiTHB5sqZxF86blotT1VL8GIx2U=,41,30,99,99,1,2016-12-27,2017-01-27,0
JmrMtJSb3O36RYrSGAVCXzQ9ews55JeXlsjb5/ra5s0=,39,30,149,149,1,2016-09-28,2016-10-24,1
yoq4Ol7zIby7ervqPZaHw6gAcgDIss1QVgOSCDc2Cv8=,41,30,149,149,1,2016-09-03,2016-10-03,0
vlM0An2f9HFwnjKiuMyaWYOjCQcP5JcGJVQ79mRLoAg=,40,30,149,149,1,2016-09-04,2016-10-03,0
nnGSDioT4h/2ZHXYWX5+mSBS0azN0btfrMf+6WrT5S0=,40,30,149,149,1,2016-11-08,2016-12-07,0
fKj9svk7roNR2zFiEn+gzNJJu3mKVmPeDE3UmDAq+hs=,36,30,180,180,0,2016-10-21,2016-11-20,0
w2OlxSXxQOLXuknPX47V4uqiGeRyD8iuN75kG7vtH2Q=,39,30,149,149,1,2017-02-07,2017-03-30,1
